pour_temp,spin_rpm,carbon_pct,silicon_pct,cooling_sec,flow_rate,mold_type,quality_score,reject
1357.3,1268,3.075,1.722,111.8,2.57,Permanent,57.77,1
1400.7,1144,3.689,2.434,85.3,1.51,Permanent,89.09,0
1520.5,1136,3.136,2.202,133.9,0.73,Permanent,48.01,1
1520.6,972,3.94,2.818,46.5,2.25,Sand,41.79,1
1449.0,658,3.523,1.501,25.3,1.86,Sand,50.82,1
1460.0,1073,3.539,2.144,114.0,1.24,Sand,82.04,0
1425.2,1051,4.017,1.91,34.8,1.02,Die,84.15,0
1395.7,1073,3.265,1.815,119.9,1.17,Permanent,76.01,0
1402.4,1262,3.643,2.658,130.1,1.99,Sand,68.73,0
1467.8,950,3.073,1.746,49.8,0.74,Permanent,63.26,1
1483.0,919,3.336,2.017,123.6,1.27,Permanent,58.36,1
1490.4,1148,3.134,2.917,84.0,1.16,Sand,71.04,0
1490.0,1242,3.142,2.709,61.7,0.46,Sand,62.23,1
1357.3,1217,3.693,2.552,53.6,1.43,Sand,63.95,1
1433.9,1532,3.244,2.024,114.2,0.67,Sand,56.99,1
1350.9,1419,3.201,2.523,99.5,1.43,Permanent,59.32,1
1444.4,702,3.87,1.672,121.2,1.3,Sand,72.46,0
1423.9,1213,3.469,2.457,93.6,1.72,Permanent,96.12,0
1508.7,1068,3.356,1.771,62.8,1.26,Sand,61.94,1
1406.7,1011,3.878,1.682,63.3,1.18,Permanent,89.88,0
1362.2,1608,3.486,2.652,129.5,2.26,Permanent,40.04,1
1367.2,1107,3.878,2.788,100.1,2.54,Permanent,68.97,0
1484.7,1369,3.282,2.837,121.1,1.22,Die,52.55,1
1457.5,1617,4.054,1.519,111.4,1.65,Sand,55.83,1
1359.2,801,4.008,1.622,44.4,1.27,Sand,56.21,1
1356.0,705,3.888,2.931,74.5,1.13,Die,44.87,1
1473.2,964,3.155,2.062,30.1,0.6,Die,62.63,1
1353.8,694,3.773,2.636,120.4,0.91,Permanent,45.68,1
1496.2,767,3.881,1.973,87.1,2.51,Sand,48.25,1
1474.2,1642,3.336,1.756,129.6,0.53,Permanent,45.19,1
1355.5,1610,3.068,3.012,40.2,1.69,Permanent,43.06,1
1356.1,1341,3.224,1.766,130.8,2.36,Sand,47.89,1
1527.5,1403,3.603,2.457,126.5,0.49,Die,32.06,1
1411.1,790,3.202,1.971,39.3,1.13,Sand,57.7,1
1410.4,1245,3.694,2.976,111.5,0.96,Sand,72.94,0
1494.4,804,3.37,2.786,76.5,0.79,Permanent,65.45,0
1520.0,1028,3.171,1.843,51.7,0.96,Sand,49.98,1
1527.3,995,3.636,2.098,130.6,2.54,Permanent,53.8,1
1483.1,1264,2.989,2.318,115.5,1.17,Permanent,57.47,1
1411.5,730,3.65,1.468,39.7,2.37,Permanent,66.72,0
1355.9,753,4.069,1.927,134.1,0.58,Permanent,40.44,1
1487.7,1260,3.754,2.521,83.4,1.29,Permanent,71.66,0
1446.1,1286,3.294,1.513,85.8,2.26,Die,66.29,0
1420.6,990,3.982,1.918,100.4,2.55,Sand,77.67,0
1512.2,797,3.533,2.517,70.5,1.03,Sand,43.39,1
1361.1,1536,3.534,1.798,64.4,1.2,Permanent,50.66,1
1433.6,703,3.354,1.787,111.1,2.03,Die,57.83,1
1342.2,1367,2.963,1.742,78.9,1.89,Permanent,54.43,1
1429.0,790,3.224,2.763,89.4,1.01,Sand,78.04,0
1350.7,1287,3.882,2.707,62.8,1.18,Permanent,67.42,0
1362.6,1314,3.212,2.631,91.1,0.94,Sand,63.64,1
1362.3,1454,3.395,2.797,99.2,1.52,Permanent,61.34,1
1463.3,1045,3.661,1.622,49.9,1.56,Permanent,81.28,0
1481.7,672,3.239,2.55,130.6,1.61,Permanent,51.74,1
1450.8,1461,3.874,2.23,81.3,1.95,Permanent,65.74,0
1522.8,1094,3.978,1.926,64.5,1.46,Sand,59.67,1
1411.2,1497,2.974,2.044,103.6,0.42,Die,49.42,1
1394.3,1426,3.59,2.263,132.7,1.14,Permanent,65.62,0
1505.0,1148,3.319,2.096,85.4,1.84,Permanent,72.21,0
1382.5,1649,3.565,1.655,59.7,0.81,Permanent,53.36,1
1523.0,1112,3.556,2.375,99.6,1.59,Sand,67.12,0
1342.3,1347,2.912,1.479,130.6,0.58,Sand,31.38,1
1524.3,1320,3.678,1.8,41.7,1.59,Sand,47.43,1
1348.2,1168,3.159,2.707,84.1,2.02,Sand,64.95,1
1509.3,1235,3.571,1.899,46.6,1.47,Permanent,67.77,0
1440.3,1449,3.974,2.995,84.0,2.57,Die,53.71,1
1528.7,1222,3.131,2.824,113.2,2.34,Sand,50.47,1
1354.0,1100,3.224,2.052,116.4,1.13,Permanent,70.03,0
1445.2,1312,2.976,2.929,24.3,1.1,Sand,64.28,1
1524.2,686,3.49,1.69,56.1,2.29,Permanent,42.85,1
1439.4,759,3.944,1.737,44.5,1.27,Sand,58.12,1
1459.6,775,3.554,2.824,54.7,0.49,Permanent,64.81,1
1472.2,1076,3.323,2.8,75.5,1.26,Permanent,84.79,0
1426.4,1522,3.987,2.67,28.4,0.53,Sand,46.37,1
1459.2,1293,3.539,2.742,78.9,0.48,Permanent,76.55,0
1451.0,1623,4.068,2.356,108.0,1.35,Sand,53.87,1
1511.2,690,3.8,1.531,79.6,2.04,Permanent,51.06,1
1348.6,1372,3.994,2.92,98.1,2.49,Permanent,43.22,1
1393.4,964,3.678,1.623,113.2,2.45,Permanent,70.3,0
1520.6,673,4.087,1.692,131.8,2.5,Permanent,24.96,1
1509.2,1476,3.531,2.748,121.1,0.52,Die,27.68,1
1426.6,813,3.669,1.487,121.9,1.11,Permanent,74.78,0
1457.8,864,3.061,2.235,57.4,1.03,Sand,58.19,1
1392.7,990,4.024,1.854,62.8,0.71,Permanent,71.68,0
1375.7,1438,3.302,1.978,54.4,2.2,Permanent,56.65,1
1428.1,1275,3.698,2.06,122.5,1.34,Die,72.76,0
1407.1,915,3.333,1.696,66.3,1.65,Sand,73.28,0
1450.9,818,3.962,2.769,21.0,1.04,Sand,48.75,1
1354.8,760,3.032,1.885,31.1,1.91,Permanent,46.98,1
1525.1,800,3.982,2.095,35.2,2.23,Sand,30.18,1
1527.4,1518,3.651,1.528,27.0,1.88,Sand,31.84,1
1472.7,1573,4.048,1.566,90.4,1.88,Sand,55.09,1
1441.9,1618,3.504,2.413,29.6,2.16,Permanent,52.87,1
1398.8,1485,3.492,2.12,98.3,2.54,Permanent,60.4,1
1494.6,1537,3.331,2.232,50.0,1.23,Permanent,51.1,1
1470.1,1466,3.295,2.418,113.2,1.4,Sand,59.78,1
1370.9,1608,3.048,2.851,94.0,1.47,Sand,49.35,1
1513.1,1496,3.293,1.802,128.0,0.78,Sand,34.71,1
1496.3,1112,3.631,1.474,75.7,2.01,Die,73.86,0
1520.5,973,3.001,2.244,67.0,2.01,Permanent,60.03,1
1477.9,1234,3.123,2.368,59.4,0.71,Permanent,68.59,0
1456.5,1258,3.932,1.474,41.8,1.01,Sand,68.91,0
1419.5,1225,3.01,1.624,60.0,0.75,Sand,68.62,0
1517.2,1357,3.19,2.89,21.0,1.78,Sand,42.59,1
1504.6,1349,2.905,1.423,129.4,1.67,Die,36.94,1
1348.6,737,3.763,2.754,136.8,1.73,Permanent,41.29,1
1345.0,936,3.921,2.59,128.3,2.07,Die,52.95,1
1411.5,1540,3.955,3.023,28.4,2.29,Permanent,53.16,1
1494.0,1240,3.98,1.787,37.0,1.74,Permanent,62.62,1
1527.6,979,3.384,1.77,119.3,0.89,Die,46.04,1
1368.6,1500,3.571,2.309,79.8,2.34,Permanent,60.17,1
1452.9,899,3.713,2.223,27.1,2.4,Permanent,62.38,1
1412.4,1059,3.998,2.518,59.0,2.33,Permanent,82.42,0
1524.3,926,3.856,2.567,63.7,2.17,Sand,42.07,1
1500.0,1521,3.487,1.495,97.0,0.93,Permanent,46.26,1
1499.3,1378,3.512,2.41,27.7,1.61,Sand,48.72,1
1429.1,1110,3.304,2.564,128.4,0.42,Permanent,84.16,0
1418.8,1582,2.914,2.09,30.6,1.77,Permanent,56.49,1
1391.9,1577,3.073,2.918,65.6,1.34,Sand,60.27,1
1350.7,1362,3.298,2.18,24.6,0.81,Sand,38.32,1
1504.3,1542,3.627,2.717,91.5,2.18,Permanent,49.19,1
1494.5,1369,3.757,1.565,127.8,1.97,Sand,53.19,1
1529.9,1278,3.969,3.002,125.1,2.46,Sand,38.28,1
1529.4,1071,3.565,2.224,74.8,1.38,Sand,66.24,0
1445.5,923,3.373,1.72,45.8,2.05,Permanent,72.02,0
1486.1,710,3.73,1.582,44.6,0.5,Die,56.26,1
1519.5,1451,3.37,2.245,36.5,1.12,Permanent,47.0,1
1501.4,772,3.03,1.726,86.5,1.55,Permanent,47.71,1
1387.0,1060,2.905,1.804,44.4,1.27,Permanent,68.56,0
1425.6,885,3.75,1.485,76.0,1.99,Sand,82.19,0
1364.5,1105,3.979,2.972,136.7,0.48,Permanent,58.5,1
1521.3,965,3.714,2.073,36.0,0.62,Die,50.22,1
1455.2,1480,2.933,2.767,60.2,0.66,Sand,47.66,1
1383.4,1628,3.163,2.758,113.0,1.37,Permanent,48.46,1
1467.6,1592,4.036,2.683,67.4,1.79,Permanent,45.13,1
1457.4,1272,3.752,2.777,87.8,2.3,Permanent,71.21,0
1408.1,1629,3.785,1.44,24.0,1.45,Sand,42.58,1
1361.6,1051,3.868,2.613,32.3,0.91,Sand,48.32,1
1467.6,1172,3.995,2.751,85.4,2.54,Permanent,70.62,0
1438.9,907,3.427,2.054,27.7,2.36,Die,73.15,0
1486.7,1548,3.416,2.276,124.0,1.68,Permanent,48.93,1
1438.8,830,2.928,2.793,121.4,2.13,Permanent,57.39,1
1501.9,1260,4.025,2.972,20.2,2.1,Die,53.85,1
1444.9,1449,3.057,2.113,27.8,0.83,Die,58.17,1
1446.6,1245,3.441,1.964,114.1,1.04,Permanent,78.37,0
1506.6,729,3.62,1.729,103.8,0.7,Sand,51.89,1
1416.7,1261,4.092,1.787,30.3,1.22,Die,73.01,0
1365.5,1417,3.379,1.94,44.9,2.24,Sand,45.57,1
1345.5,838,3.702,1.447,52.4,2.59,Permanent,50.57,1
1483.5,1387,4.043,2.812,88.1,0.72,Permanent,54.1,1
1457.9,1529,3.586,2.875,57.6,0.83,Permanent,60.2,1
1473.8,1636,3.541,1.581,46.2,2.41,Permanent,47.27,1
1380.5,1060,3.588,2.802,56.1,0.71,Die,79.01,0
1365.9,675,3.881,2.452,136.7,2.22,Sand,37.17,1
1342.8,1069,2.951,1.895,65.7,1.53,Permanent,62.68,1
1406.6,1310,3.812,1.699,106.2,0.77,Die,72.3,0
1452.1,1541,3.107,2.848,71.1,1.23,Permanent,71.31,0
1414.5,1588,3.821,2.852,30.7,1.91,Die,57.97,1
1423.1,1560,3.86,2.257,34.4,1.15,Sand,58.27,1
1511.8,1308,3.651,3.018,73.7,2.5,Permanent,59.53,1
1406.2,1333,3.427,2.389,118.6,0.78,Die,67.55,0
1437.7,652,3.779,2.204,51.9,1.4,Sand,58.54,1
1488.9,1014,2.923,1.715,84.8,1.98,Permanent,68.8,0
1415.3,1557,3.678,1.67,98.0,1.92,Permanent,63.96,1
1458.2,1340,3.179,1.78,132.1,1.55,Permanent,59.95,1
1503.8,1118,3.693,2.944,75.7,2.28,Die,65.14,0
1520.4,754,3.065,1.799,60.1,2.46,Die,35.88,1
1367.9,896,3.115,2.942,92.3,1.95,Permanent,65.01,0
1516.1,1205,3.442,2.686,55.6,1.13,Sand,58.1,1
1433.5,1548,3.536,2.277,65.4,2.57,Permanent,68.25,0
1389.1,746,3.4,2.058,68.3,1.35,Die,67.05,0
1427.2,804,3.633,1.748,70.7,0.99,Die,83.48,0
1526.2,1305,2.964,2.496,36.3,1.0,Die,48.08,1
1433.6,944,3.132,3.055,32.8,0.96,Permanent,73.56,0
1402.5,820,2.904,2.907,69.5,0.67,Permanent,65.61,0
1460.3,828,3.579,1.896,29.5,0.6,Sand,53.19,1
1385.6,1143,3.729,3.074,74.5,1.3,Sand,76.9,0
1354.4,1234,3.48,2.757,133.4,1.81,Sand,56.53,1
1364.5,1554,3.453,2.548,90.0,0.81,Permanent,59.96,1
1364.3,1180,3.411,1.577,21.3,1.62,Permanent,64.6,1
1368.9,1341,3.303,2.741,78.8,1.44,Sand,65.69,0
1366.4,831,3.606,1.583,33.2,2.29,Die,54.34,1
1461.8,1363,2.907,2.247,76.0,1.66,Permanent,69.49,0
1374.6,1299,3.615,2.726,136.9,0.81,Die,47.54,1
1405.7,866,3.488,1.614,133.7,0.53,Permanent,64.47,1
1510.4,1319,3.651,2.926,70.9,1.79,Die,56.29,1
1430.1,861,3.925,2.956,130.8,2.6,Sand,55.97,1
1466.8,1244,3.894,2.466,27.6,0.56,Permanent,62.65,1
1372.7,1319,3.869,2.628,38.5,1.67,Sand,51.03,1
1376.5,1343,3.394,2.122,43.0,2.04,Die,64.0,1
1347.8,1559,3.368,2.006,26.4,0.98,Die,36.97,1
1372.1,1598,3.148,2.723,93.8,1.99,Die,46.57,1
1392.9,1460,2.938,1.673,89.7,0.91,Sand,48.79,1
1373.6,1529,3.506,2.361,89.8,0.74,Permanent,54.22,1
1356.9,669,4.07,2.252,51.5,1.08,Sand,33.08,1
1362.9,1013,3.803,2.667,98.6,1.61,Permanent,73.25,0
1427.5,690,3.557,2.843,25.8,2.45,Sand,52.73,1
1379.2,875,3.258,2.496,47.5,1.92,Sand,61.77,1
1409.2,1032,3.046,2.986,133.9,2.18,Sand,70.8,0
1435.6,1518,3.217,2.138,21.8,1.18,Permanent,60.18,1
1471.2,1162,3.541,2.833,35.0,1.59,Permanent,72.98,0
1347.5,1299,3.649,1.72,136.4,2.34,Sand,49.23,1
1491.9,1013,3.339,1.407,116.9,2.08,Permanent,61.79,1
1459.3,1253,3.026,2.472,105.7,1.56,Sand,69.32,0
1355.5,1466,3.216,1.703,134.7,1.76,Sand,34.1,1
1506.0,951,3.208,3.062,41.3,1.76,Die,63.65,1
1515.0,1582,3.542,1.508,75.5,1.36,Permanent,50.93,1
1351.6,863,3.024,2.35,41.0,0.99,Permanent,49.63,1
1392.6,1569,3.246,2.878,109.0,0.65,Permanent,55.56,1
1493.2,678,3.312,2.405,122.0,0.88,Sand,40.52,1
1482.2,1193,3.533,2.23,123.4,2.29,Die,62.34,1
1375.1,1635,3.258,2.252,71.5,1.58,Permanent,55.88,1
1379.8,1260,3.08,1.664,114.9,0.58,Sand,59.31,1
1410.4,1205,2.931,2.137,134.8,1.09,Permanent,66.91,0
1432.1,1332,3.108,2.991,94.3,1.33,Permanent,80.62,0
1457.5,939,3.89,1.46,122.3,0.69,Permanent,66.9,0
1410.1,704,3.32,2.507,113.1,1.33,Permanent,61.61,1
1427.9,901,3.547,2.503,58.2,0.89,Permanent,79.02,0
1482.0,826,3.488,2.974,129.6,0.9,Die,54.86,1
1347.0,1574,3.232,1.594,121.3,1.89,Sand,31.79,1
1388.0,1502,3.912,2.588,48.9,1.42,Die,61.77,1
1475.5,968,4.026,2.83,29.0,1.64,Permanent,62.14,1
1510.1,1486,3.155,1.588,81.1,1.45,Sand,43.65,1
1437.2,862,3.869,1.866,44.2,2.24,Permanent,75.11,0
1441.1,850,3.807,2.362,79.1,2.37,Permanent,77.93,0
1360.4,1418,3.906,1.412,125.1,0.99,Die,48.65,1
1425.0,977,3.391,1.573,28.6,1.97,Sand,77.48,0
1441.2,715,3.724,1.482,37.3,0.5,Permanent,64.03,1
1386.1,1370,3.128,1.405,40.6,1.19,Die,62.43,1
1391.2,1640,4.062,2.384,120.6,0.91,Permanent,38.3,1
1411.7,1216,3.767,2.281,30.4,2.34,Permanent,77.78,0
1343.8,914,2.992,2.206,57.3,2.13,Sand,42.08,1
1401.2,1023,3.954,3.051,24.6,0.68,Permanent,72.05,0
1380.2,1299,4.051,2.337,112.7,0.89,Permanent,57.44,1
1402.2,1351,3.3,3.017,96.9,2.27,Permanent,71.36,0
1362.8,1536,3.547,2.42,42.1,1.68,Permanent,50.92,1
1509.2,1559,4.09,2.482,47.7,0.67,Permanent,33.92,1
1452.8,1511,3.441,1.588,34.2,0.57,Sand,54.39,1
1469.0,1298,3.699,2.116,81.6,2.18,Permanent,71.64,0
1489.9,1100,3.443,2.834,31.8,0.57,Permanent,72.84,0
1434.7,1329,2.991,2.84,40.1,1.31,Die,73.57,0
1356.5,1317,3.511,2.816,79.6,2.52,Sand,60.25,1
1442.1,868,3.892,2.463,108.1,2.53,Permanent,68.69,0
1451.5,1158,2.95,2.181,53.8,0.47,Die,71.58,0
1481.6,858,3.429,2.599,46.8,0.4,Permanent,62.25,1
1422.0,1549,3.887,2.006,110.6,2.56,Permanent,57.28,1
1364.2,973,3.324,1.923,50.3,1.4,Sand,59.75,1
1393.9,1455,4.073,2.73,103.0,1.49,Sand,61.04,1
1409.0,1027,3.36,1.944,81.9,2.58,Sand,67.15,0
1462.7,1414,3.84,1.682,80.7,1.77,Sand,62.86,1
1448.4,871,3.195,3.058,77.9,1.52,Sand,73.49,0
1407.7,1414,3.299,2.28,29.5,1.96,Permanent,66.29,0
1527.4,830,3.765,1.88,135.9,1.8,Permanent,47.31,1
1455.1,1141,2.968,2.163,76.0,1.35,Permanent,84.39,0
1385.1,764,3.013,1.673,70.3,1.74,Die,52.39,1
1359.3,1178,3.22,1.89,31.3,0.64,Die,60.84,1
1369.0,1471,3.201,2.152,69.6,2.44,Die,44.95,1
1386.7,1406,2.979,1.724,109.5,0.5,Sand,49.93,1
1370.5,701,4.066,2.578,44.9,0.72,Sand,38.62,1
1375.4,1142,3.252,1.638,100.5,0.78,Permanent,68.36,0
1394.2,1502,3.767,2.874,109.8,2.2,Permanent,57.5,1
1372.9,1300,3.372,2.595,94.8,1.76,Permanent,73.67,0
1510.4,709,4.089,2.299,137.1,0.42,Sand,29.7,1
1355.2,976,3.068,2.803,72.6,2.52,Sand,52.78,1
1439.7,1207,3.349,1.492,56.9,2.5,Permanent,80.38,0
1418.0,823,3.418,2.57,24.2,2.09,Die,74.36,0
1526.7,1332,3.761,1.717,49.6,0.48,Sand,42.8,1
1361.3,1285,3.495,1.886,104.6,0.83,Die,57.68,1
1415.6,852,3.8,2.077,56.7,1.81,Permanent,79.28,0
1524.2,1200,3.909,2.298,57.0,2.07,Sand,51.17,1
1504.4,1462,3.247,2.687,105.1,2.26,Permanent,43.1,1
1495.2,1025,3.865,1.768,89.4,2.52,Die,68.13,0
1389.0,897,3.49,2.38,71.7,1.66,Permanent,85.71,0
1372.5,1351,2.992,1.854,27.2,1.26,Permanent,62.22,1
1467.0,721,3.256,1.66,36.2,1.07,Permanent,48.66,1
1516.6,1483,3.864,2.954,74.5,1.17,Permanent,53.69,1
1445.8,1593,3.367,2.198,90.7,2.39,Permanent,60.09,1
1448.6,1615,3.012,1.726,67.6,1.33,Sand,50.25,1
1393.2,1083,3.666,2.802,48.4,2.31,Permanent,83.24,0
1486.2,1273,3.92,1.942,121.1,1.37,Permanent,58.19,1
1375.5,1507,3.059,1.621,106.2,2.26,Permanent,44.35,1
1401.5,873,3.552,1.504,128.4,1.79,Sand,62.03,1
1420.8,678,3.149,1.969,130.1,0.52,Die,53.96,1
1436.4,1035,3.305,2.844,98.6,2.21,Sand,88.01,0
1386.1,1534,3.397,2.134,67.3,0.77,Sand,56.06,1
1361.8,1155,2.906,1.696,77.1,2.18,Permanent,69.91,0
1456.0,1180,3.327,1.906,27.8,2.23,Sand,70.71,0
1394.8,1341,3.271,1.605,34.0,1.05,Permanent,70.11,0
1450.4,1225,3.702,2.554,51.3,2.59,Die,75.75,0
1369.3,704,3.956,1.702,40.0,1.53,Die,60.2,1
1431.4,1211,3.026,2.154,34.0,0.75,Permanent,64.36,1
1441.2,1298,3.479,1.46,74.1,1.93,Sand,70.87,0
1349.8,1292,3.232,2.514,84.8,1.01,Permanent,61.69,1
1404.0,1378,4.085,1.91,118.3,0.72,Permanent,58.23,1
1365.5,1170,3.836,1.707,81.5,2.2,Die,66.43,0
1352.0,1550,3.041,2.593,76.9,2.15,Die,50.14,1
1528.1,1114,3.343,2.192,58.6,0.47,Permanent,57.27,1
1401.2,1168,3.033,2.579,116.4,1.08,Permanent,74.01,0
1493.9,1430,3.844,2.165,100.4,2.54,Permanent,53.97,1
1388.4,1483,3.485,1.676,41.5,1.88,Permanent,59.9,1
1469.5,1298,3.677,2.4,83.7,2.12,Sand,72.88,0
1484.4,776,3.59,2.908,39.1,1.44,Die,63.22,1
1453.2,982,3.119,2.746,104.8,1.55,Permanent,79.98,0
1429.6,670,2.916,2.094,57.2,0.43,Sand,53.23,1
1418.2,945,3.944,2.834,83.0,2.03,Permanent,80.95,0
1406.3,1220,3.011,1.458,22.0,0.89,Sand,53.41,1
1516.6,1455,3.85,2.705,123.1,1.96,Permanent,42.3,1
1497.8,1236,3.13,2.587,67.5,2.31,Permanent,66.5,0
1523.4,690,3.923,2.63,22.1,1.88,Permanent,32.42,1
1363.6,909,3.612,1.635,28.7,1.79,Permanent,59.54,1
1478.9,1228,3.379,1.414,116.8,1.97,Sand,58.56,1
1518.3,1359,3.69,1.935,114.2,1.18,Die,57.97,1
1374.4,1516,3.229,1.925,35.9,0.77,Sand,46.91,1
1352.6,1618,3.402,2.406,106.0,1.53,Permanent,45.93,1
1480.8,1542,3.889,1.959,85.5,0.86,Permanent,54.21,1
1449.1,1117,2.911,1.698,111.0,1.01,Sand,66.56,0
1499.9,1397,3.181,3.023,52.3,2.6,Sand,41.02,1
1366.6,891,3.79,2.515,28.6,0.89,Sand,52.45,1
1491.1,714,3.763,1.954,37.6,1.27,Permanent,56.38,1
1378.3,705,3.096,2.389,132.1,2.19,Sand,48.38,1
1371.1,891,4.08,2.338,47.9,1.25,Die,59.8,1
1371.2,688,3.712,2.765,134.5,1.94,Permanent,39.85,1
1494.8,1500,3.346,2.671,77.4,1.62,Permanent,63.11,1
1466.4,1140,3.321,1.76,73.8,1.04,Sand,70.12,0
1439.4,1461,3.527,2.238,136.3,1.57,Sand,59.42,1
1408.2,1590,2.943,2.01,44.9,2.46,Permanent,52.79,1
1506.7,1644,3.757,1.739,105.4,0.6,Sand,34.19,1
1414.6,1587,2.982,2.802,34.9,1.31,Permanent,53.81,1
1495.2,1367,3.684,1.474,124.3,2.33,Die,47.75,1
1423.4,1092,3.862,1.792,25.1,0.54,Permanent,81.76,0
1411.6,1248,3.986,2.835,112.5,1.22,Die,70.86,0
1427.9,1466,3.077,2.602,50.0,2.55,Permanent,65.96,0
1397.3,1548,3.795,2.139,91.7,0.84,Permanent,60.71,1
1482.0,1606,4.08,1.802,122.5,2.52,Permanent,40.37,1
1435.5,1381,2.981,1.975,108.4,1.89,Permanent,64.51,1
1384.1,1190,2.934,2.626,135.0,0.69,Permanent,68.21,0
1510.9,1618,3.155,2.613,122.4,0.98,Permanent,31.95,1
1412.9,1609,3.146,1.951,69.9,2.45,Sand,54.67,1
1443.3,1128,3.283,2.768,65.0,1.35,Permanent,95.87,0
1512.2,1299,4.008,2.666,111.5,2.16,Sand,43.92,1
1458.6,1459,3.72,2.093,54.9,0.87,Sand,57.16,1
1362.2,1083,2.913,2.678,63.8,1.27,Die,79.32,0
1518.6,1479,3.494,1.552,121.5,2.41,Permanent,31.56,1
1459.3,761,3.951,2.076,36.1,0.56,Die,54.0,1
1403.6,1131,3.541,2.635,22.6,2.22,Permanent,78.62,0
1366.5,1133,3.133,1.951,134.4,2.35,Sand,56.03,1
1490.9,1335,4.045,1.562,46.0,0.73,Sand,48.97,1
1457.8,766,3.269,1.678,37.7,1.02,Sand,54.45,1
1441.4,753,3.32,2.415,90.6,2.57,Sand,63.16,1
1509.8,1551,3.328,3.088,127.3,1.88,Permanent,35.54,1
1489.8,954,3.374,2.985,67.4,1.71,Die,73.95,0
1368.8,977,3.751,2.048,102.6,1.28,Permanent,69.15,0
1399.2,1427,3.277,1.723,95.4,1.56,Sand,62.14,1
1387.2,1065,3.458,2.638,69.4,1.87,Sand,76.83,0
1481.3,1483,3.216,2.856,30.6,1.96,Permanent,55.09,1
1346.4,1051,3.51,2.898,131.3,2.58,Permanent,60.45,1
1448.3,1411,4.037,1.841,137.4,2.23,Die,53.0,1
1484.9,1175,3.248,2.283,85.5,2.35,Sand,63.88,1
1506.6,1586,3.88,1.652,34.5,1.02,Permanent,39.05,1
1405.0,977,3.163,1.404,105.1,0.95,Sand,73.74,0
1496.0,1013,3.074,1.618,27.9,1.28,Sand,46.57,1
1361.0,1620,3.009,2.799,91.1,1.05,Sand,41.26,1
1500.8,1388,4.076,2.243,78.6,1.14,Permanent,64.56,1
1364.2,1423,3.584,1.837,26.2,1.81,Permanent,55.32,1
1415.5,946,3.517,3.088,38.5,1.82,Permanent,72.69,0
1491.5,1182,2.909,1.954,36.6,1.54,Permanent,60.71,1
1368.5,964,3.481,2.306,105.3,1.77,Permanent,76.84,0
1383.6,910,3.695,2.411,111.6,2.38,Permanent,68.07,0
1477.2,1185,3.392,1.724,31.9,1.39,Die,68.92,0
1476.8,1638,3.055,1.726,62.0,1.7,Permanent,46.72,1
1461.8,865,3.221,3.025,35.5,1.45,Permanent,72.86,0
1471.9,893,3.757,2.24,130.0,0.87,Die,60.14,1
1443.1,893,3.47,1.919,27.1,2.46,Permanent,65.21,0
1387.8,1442,3.475,1.656,68.4,1.1,Sand,56.79,1
1405.7,1160,2.946,1.468,48.9,0.76,Permanent,66.82,0
1374.5,1035,3.535,3.001,132.4,1.99,Permanent,64.06,1
1512.6,1494,3.41,1.796,125.2,1.47,Permanent,42.36,1
1450.8,947,3.956,2.183,62.9,1.92,Permanent,76.32,0
1416.2,1042,3.357,1.462,72.2,1.05,Die,90.15,0
1427.8,724,3.631,2.752,31.0,2.47,Permanent,56.03,1
1520.0,769,4.023,1.88,67.7,2.42,Permanent,45.75,1
1369.1,787,3.579,3.027,86.4,2.04,Permanent,62.24,1
1451.4,997,2.936,2.788,64.5,1.47,Permanent,74.57,0
1436.1,1174,3.022,2.843,30.2,0.92,Sand,72.39,0
1456.2,651,4.06,1.749,45.6,2.4,Sand,50.49,1
1343.4,840,3.563,1.725,52.1,1.07,Sand,47.49,1
1505.7,826,3.127,2.438,112.4,2.28,Permanent,47.13,1
1517.1,903,3.581,1.606,44.4,1.57,Sand,50.71,1
1447.4,816,4.049,3.033,102.9,1.14,Permanent,63.87,1
1472.4,845,2.954,1.563,57.6,1.66,Sand,54.13,1
1515.3,1634,3.533,2.592,33.3,1.35,Sand,25.25,1
1474.4,1245,3.063,1.679,80.2,1.15,Permanent,68.19,0
1369.0,1413,3.436,2.456,119.0,2.29,Permanent,57.93,1
1449.5,1469,3.685,2.873,56.5,0.51,Permanent,60.57,1
1455.3,1318,3.451,1.751,90.5,1.69,Permanent,74.59,0
1420.6,1354,4.055,1.618,119.3,2.0,Permanent,67.68,0
1479.9,1282,3.602,2.473,52.1,0.58,Permanent,64.42,1
1517.5,1299,4.056,1.565,31.0,1.54,Sand,43.32,1
1515.9,1578,3.277,2.876,47.0,1.67,Sand,38.76,1
1425.7,836,2.925,2.906,123.0,1.6,Sand,68.48,0
1361.5,925,3.085,2.705,59.4,2.54,Die,57.02,1
1527.1,743,2.986,2.055,41.3,1.74,Permanent,40.71,1
1499.4,1487,3.787,2.087,80.5,2.04,Permanent,54.98,1
1363.7,1099,3.128,1.761,94.2,1.59,Permanent,77.06,0
1515.0,1557,3.808,2.498,75.5,2.12,Sand,34.81,1
1505.3,1062,3.545,1.528,58.9,2.55,Permanent,65.58,0
1438.6,1093,3.16,2.685,79.1,1.95,Die,87.35,0
1452.3,1098,3.636,1.736,128.4,1.04,Die,74.41,0
1415.8,1262,2.914,2.95,97.7,2.29,Die,72.69,0
1350.4,1416,3.302,2.659,71.8,0.95,Permanent,54.98,1
